time_index,datetime,T_amb_C,RH_amb_pct,GHI_Wm2,POA_Wm2,wind_speed_ms,DIF_Wm2,DNI_Wm2,pressure_Pa
119,2014-01-06 04:45:00,-16.37,69.7,0.0,0.0,0.28,0.0,-0.0,57990.0
120,2014-01-06 05:45:00,-16.54,66.6,0.0,0.0,0.28,0.0,-0.0,57990.0
121,2014-01-06 06:45:00,-16.85,69.6,0.0,12.08,0.34,0.0,-0.0,58010.0
122,2014-01-06 07:45:00,-16.67,66.6,74.49,53.540000000000006,0.34,74.49,0.0,58060.0
123,2014-01-06 08:45:00,-15.36,61.1,444.7,832.25,0.0,84.65,1174.17,58120.0
124,2014-01-06 09:45:00,-13.98,44.75,614.05,1043.11,0.48,92.95,1141.35,58190.0
125,2014-01-06 10:45:00,-12.12,41.35,720.95,1169.7199999999998,0.69,105.95,1092.72,58220.0
126,2014-01-06 11:45:00,-10.23,45.6,757.15,1208.38,1.03,126.55,1020.14,58180.0
127,2014-01-06 12:45:00,-9.0,36.8,718.1,1162.41,1.52,112.85,978.1,58130.0
128,2014-01-06 13:45:00,-9.0,40.25,608.55,1026.6299999999999,1.52,109.25,884.15,58110.0
129,2014-01-06 14:45:00,-9.24,45.9,412.15,755.6200000000001,1.31,95.9,688.1,58080.0
130,2014-01-06 15:45:00,-9.6,45.9,224.95,511.16,1.1,71.35,494.53,58080.0
131,2014-01-06 16:45:00,-10.18,52.3,16.3,13.13,0.83,16.3,0.0,58090.0
132,2014-01-06 17:45:00,-10.89,56.8,0.0,0.0,0.55,0.0,-0.0,58090.0
133,2014-01-06 18:45:00,-11.62,64.7,0.0,0.0,0.48,0.0,-0.0,58080.0
134,2014-01-06 19:45:00,-12.23,64.6,0.0,0.0,0.34,0.0,-0.0,58110.0
135,2014-01-06 20:45:00,-12.75,67.4,0.0,0.0,0.21,0.0,-0.0,58130.0
136,2014-01-06 21:45:00,-13.22,64.5,0.0,0.0,0.21,0.0,-0.0,58120.0
137,2014-01-06 22:45:00,-13.87,67.2,0.0,0.0,0.41,0.0,-0.0,58120.0
138,2014-01-06 23:45:00,-14.49,67.05,0.0,0.0,0.48,0.0,-0.0,58090.0
139,2014-01-07 00:45:00,-14.26,64.15,0.0,0.0,0.41,0.0,-0.0,58100.0
140,2014-01-07 01:45:00,-14.81,61.2,0.0,0.0,0.55,0.0,-0.0,58100.0
141,2014-01-07 02:45:00,-15.11,55.9,0.0,0.0,0.62,0.0,-0.0,58090.0
142,2014-01-07 03:45:00,-15.76,55.65,0.0,0.0,0.69,0.0,-0.0,58050.0
143,2014-01-07 04:45:00,-15.78,50.75,0.0,0.0,0.76,0.0,-0.0,58050.0
144,2014-01-07 05:45:00,-16.31,48.3,0.0,0.0,0.76,0.0,-0.0,58070.0
145,2014-01-07 06:45:00,-16.27,46.1,0.0,11.15,0.76,0.0,-0.0,58100.0
146,2014-01-07 07:45:00,-15.78,42.1,69.15,55.67,0.76,69.15,0.0,58160.0
147,2014-01-07 08:45:00,-13.87,35.45,387.9,696.96,0.62,110.35,904.49,58260.0
148,2014-01-07 09:45:00,-11.64,49.6,546.9,902.47,0.21,134.85,901.27,58380.0
149,2014-01-07 10:45:00,-8.54,46.2,662.55,1064.24,0.28,114.3,972.3,58430.0
150,2014-01-07 11:45:00,-6.48,44.75,707.35,1113.16,0.62,151.8,896.59,58410.0
151,2014-01-07 12:45:00,-5.0,39.7,669.75,1050.2999999999997,0.97,188.1,776.02,58370.0
152,2014-01-07 13:45:00,-4.89,45.2,517.95,816.2899999999998,0.97,188.45,581.22,58350.0
153,2014-01-07 14:45:00,-5.14,49.1,416.4,744.84,0.9,123.25,634.48,58350.0
154,2014-01-07 15:45:00,-5.33,53.5,215.55,461.67,0.9,85.3,415.91,58350.0
155,2014-01-07 16:45:00,-5.91,55.7,16.25,13.09,0.69,16.25,0.0,58370.0
156,2014-01-07 17:45:00,-6.81,63.0,0.0,0.0,0.34,0.0,-0.0,58390.0
157,2014-01-07 18:45:00,-7.78,68.35,0.0,0.0,0.07,0.0,-0.0,58410.0
158,2014-01-07 19:45:00,-8.79,71.1,0.0,0.0,0.07,0.0,-0.0,58440.0
159,2014-01-07 20:45:00,-9.55,71.0,0.0,0.0,0.28,0.0,-0.0,58490.0
160,2014-01-07 21:45:00,-10.49,73.9,0.0,0.0,0.41,0.0,-0.0,58520.0
161,2014-01-07 22:45:00,-11.63,73.75,0.0,0.0,0.48,0.0,-0.0,58500.0
162,2014-01-07 23:45:00,-12.62,70.5,0.0,0.0,0.62,0.0,-0.0,58490.0
163,2014-01-08 00:45:00,-12.08,64.7,0.0,0.0,0.55,0.0,-0.0,58490.0
164,2014-01-08 01:45:00,-12.42,64.6,0.0,0.0,0.55,0.0,-0.0,58470.0
165,2014-01-08 02:45:00,-13.1,64.5,0.0,0.0,0.62,0.0,-0.0,58430.0
166,2014-01-08 03:45:00,-13.49,67.3,0.0,0.0,0.69,0.0,-0.0,58420.0
167,2014-01-08 04:45:00,-14.03,67.2,0.0,0.0,0.76,0.0,-0.0,58420.0
168,2014-01-08 05:45:00,-14.52,64.15,0.0,0.0,0.76,0.0,-0.0,58430.0
169,2014-01-08 06:45:00,-15.31,63.9,0.0,12.08,0.83,0.0,-0.0,58460.0
170,2014-01-08 07:45:00,-15.53,61.1,69.05,55.59,0.83,69.05,0.0,58510.0
171,2014-01-08 08:45:00,-12.83,51.6,422.25,771.38,0.62,104.5,1034.44,58590.0
172,2014-01-08 09:45:00,-10.34,56.95,598.85,1005.12,0.21,111.35,1064.62,58690.0
173,2014-01-08 10:45:00,-7.95,50.55,692.6,1104.06,0.34,148.1,963.68,58720.0
174,2014-01-08 11:45:00,-6.15,51.15,733.35,1156.6100000000001,0.69,146.8,944.23,58660.0
175,2014-01-08 12:45:00,-4.7,49.25,684.4,1087.3799999999999,0.83,149.6,858.96,58630.0
176,2014-01-08 13:45:00,-4.54,49.4,586.0,958.2099999999999,0.83,161.35,746.07,58570.0
177,2014-01-08 14:45:00,-4.43,49.4,424.6,764.57,0.69,113.0,670.78,58550.0
178,2014-01-08 15:45:00,-4.49,47.35,205.35,417.28,0.76,92.45,357.5,58560.0
179,2014-01-08 16:45:00,-5.0,47.2,19.45,15.66,0.48,19.45,0.0,58570.0
180,2014-01-08 17:45:00,-5.8,49.0,0.0,0.0,0.48,0.0,-0.0,58590.0
181,2014-01-08 18:45:00,-6.7,53.1,0.0,0.0,0.34,0.0,-0.0,58620.0
182,2014-01-08 19:45:00,-7.87,52.8,0.0,0.0,0.41,0.0,-0.0,58660.0
183,2014-01-08 20:45:00,-9.07,52.55,0.0,0.0,0.48,0.0,-0.0,58680.0
184,2014-01-08 21:45:00,-10.17,54.65,0.0,0.0,0.48,0.0,-0.0,58700.0
185,2014-01-08 22:45:00,-11.23,59.25,0.0,0.0,0.48,0.0,-0.0,58680.0
186,2014-01-08 23:45:00,-12.08,56.7,0.0,0.0,0.48,0.0,-0.0,58650.0
187,2014-01-09 00:45:00,-12.01,49.6,0.0,0.0,0.55,0.0,-0.0,58640.0
188,2014-01-09 01:45:00,-12.59,51.75,0.0,0.0,0.48,0.0,-0.0,58590.0
189,2014-01-09 02:45:00,-13.21,53.95,0.0,0.0,0.48,0.0,-0.0,58540.0
190,2014-01-09 03:45:00,-13.86,58.75,0.0,0.0,0.48,0.0,-0.0,58490.0
191,2014-01-09 04:45:00,-14.27,61.35,0.0,0.0,0.41,0.0,-0.0,58480.0
192,2014-01-09 05:45:00,-14.05,61.45,0.0,0.0,0.34,0.0,-0.0,58460.0
193,2014-01-09 06:45:00,-13.73,64.25,0.0,12.56,0.34,0.0,-0.0,58480.0
194,2014-01-09 07:45:00,-13.39,61.55,112.15,90.28,0.28,112.15,0.0,58500.0
195,2014-01-09 08:45:00,-12.03,59.25,387.35,647.94,0.0,167.8,713.79,58560.0
196,2014-01-09 09:45:00,-10.45,54.5,491.2,758.8100000000001,0.62,194.25,647.33,58600.0
197,2014-01-09 10:45:00,-8.85,54.9,488.5,649.1099999999999,0.97,283.85,361.4,58620.0
198,2014-01-09 11:45:00,-8.05,57.6,640.1,893.0999999999999,1.31,331.7,495.13,58570.0
199,2014-01-09 12:45:00,-7.18,48.55,501.55,681.21,1.79,273.75,364.68,58490.0
200,2014-01-09 13:45:00,-7.71,55.15,515.5,757.33,1.59,257.15,452.03,58410.0
201,2014-01-09 14:45:00,-7.56,55.3,415.15,716.63,1.52,149.35,569.03,58370.0
202,2014-01-09 15:45:00,-7.92,62.75,217.8,452.95000000000005,1.31,89.95,401.41,58350.0
203,2014-01-09 16:45:00,-8.43,65.4,20.2,16.26,0.97,20.2,0.0,58350.0
204,2014-01-09 17:45:00,-9.2,71.0,0.0,0.0,0.83,0.0,-0.0,58350.0
205,2014-01-09 18:45:00,-9.84,74.0,0.0,0.0,0.55,0.0,-0.0,58390.0
206,2014-01-09 19:45:00,-10.66,80.5,0.0,0.0,0.48,0.0,-0.0,58420.0
207,2014-01-09 20:45:00,-12.08,83.9,0.0,0.0,0.34,0.0,-0.0,58440.0
208,2014-01-09 21:45:00,-13.48,87.4,0.0,0.0,0.21,0.0,-0.0,58450.0
209,2014-01-09 22:45:00,-14.12,80.1,0.0,0.0,0.07,0.0,-0.0,58450.0
210,2014-01-09 23:45:00,-14.76,79.95,0.0,0.0,0.21,0.0,-0.0,58430.0
211,2014-01-10 00:45:00,-13.51,76.75,0.0,0.0,0.07,0.0,-0.0,58370.0
212,2014-01-10 01:45:00,-14.45,76.6,0.0,0.0,0.21,0.0,-0.0,58340.0
213,2014-01-10 02:45:00,-15.48,79.85,0.0,0.0,0.41,0.0,-0.0,58310.0
214,2014-01-10 03:45:00,-16.07,76.35,0.0,0.0,0.48,0.0,-0.0,58280.0
215,2014-01-10 04:45:00,-16.95,72.8,0.0,0.0,0.55,0.0,-0.0,58270.0
216,2014-01-10 05:45:00,-17.12,69.6,0.0,0.0,0.62,0.0,-0.0,58280.0
217,2014-01-10 06:45:00,-17.17,66.5,0.0,12.0,0.62,0.0,-0.0,58320.0
218,2014-01-10 07:45:00,-16.85,60.7,79.93,49.23,0.55,79.93,0.0,58370.0
219,2014-01-10 08:45:00,-14.76,44.45,441.2,815.28,0.21,84.85,1156.65,58440.0
