T_C,RH,v_ms,d_mm,K_logged,K_recomputed,rel_err
25.50195321,0.6579782389,1.1,6,2.962818502e-05,2.962818502e-05,0
45,0.1080363706,1.1,6,0.0001352880058,0.0001352880058,0
42.44405796,0.1409438272,1.1,6,0.0001192003865,0.0001192003865,0
39.76942067,0.1834805401,1.1,6,0.000102816315,0.000102816315,0
37.11080543,0.2358995807,1.1,6,8.709284065e-05,8.709284065e-05,0
34.58745688,0.2971991367,1.1,6,7.282480028e-05,7.282480028e-05,0
32.28097992,0.3652801338,1.1,6,6.048494589e-05,6.048494589e-05,0
30.22962373,0.4374985148,1.1,6,5.019932767e-05,5.019932767e-05,0
28.43646915,0.5112841394,1.1,6,4.183579418e-05,4.183579418e-05,0
26.88295863,0.584544127,1.1,6,3.512841919e-05,3.512841919e-05,0
25.54087183,0.6557883752,1.1,6,2.977713767e-05,2.977713767e-05,0
45,0.1080357783,1.1,6,0.000135288146,0.000135288146,0
42.46476151,0.1406480708,1.1,6,0.0001193293198,0.0001193293198,0
39.80630023,0.1828280712,1.1,6,0.0001030389209,0.0001030389209,0
37.15825008,0.2348604433,1.1,6,8.736800117e-05,8.736800117e-05,0
34.64001415,0.295788583,1.1,6,7.311468361e-05,7.311468361e-05,0
32.33431012,0.3635553973,1.1,6,6.076185436e-05,6.076185436e-05,0
30.28085787,0.4355412268,1.1,6,5.04476194e-05,5.04476194e-05,0
28.48405767,0.5091797679,1.1,6,4.204972949e-05,4.204972949e-05,0
26.92629173,0.5823678189,1.1,6,3.53084956e-05,3.53084956e-05,0
25.57989994,0.6535994074,1.1,6,2.992688258e-05,2.992688258e-05,0
45,0.108035182,1.1,6,0.0001352882871,0.0001352882871,0
42.48529769,0.1403551885,1.1,6,0.0001194572389,0.0001194572389,0
39.84296088,0.1821813952,1.1,6,0.0001032603115,0.0001032603115,0
37.20551277,0.2338292414,1.1,6,8.764232933e-05,8.764232933e-05,0
34.69246985,0.2943867246,1.1,6,7.340435292e-05,7.340435292e-05,0
32.38762213,0.3618386969,1.1,6,6.103910695e-05,6.103910695e-05,0
30.33213779,0.4335903576,1.1,6,5.069661227e-05,5.069661227e-05,0
28.53173128,0.5070798369,1.1,6,4.226451861e-05,4.226451861e-05,0
26.96972886,0.580194053,1.1,6,3.548943501e-05,3.548943501e-05,0
25.61903754,0.6514113707,1.1,6,3.007742224e-05,3.007742224e-05,0
45,0.1080345815,1.1,6,0.0001352884293,0.0001352884293,0
42.50566784,0.1400651485,1.1,6,0.0001195841514,0.0001195841514,0
39.8794033,0.1815404599,1.1,6,0.0001034804888,0.0001034804888,0
37.25259292,0.232805927,1.1,6,8.791581823e-05,8.791581823e-05,0
34.74482253,0.2929935395,1.1,6,7.36937966e-05,7.36937966e-05,0
32.4409144,0.3601300421,1.1,6,6.131669308e-05,6.131669308e-05,0
30.38346227,0.43164594,1.1,6,5.094629975e-05,5.094629975e-05,0
28.57948927,0.5049843887,1.1,6,4.248015932e-05,4.248015932e-05,0
27.01326973,0.5780228707,1.1,6,3.567123824e-05,3.567123824e-05,0
25.65828462,0.649224301,1.1,6,3.022875908e-05,3.022875908e-05,0
45,0.1080339769,1.1,6,0.0001352885724,0.0001352885724,0
42.5258733,0.1397779191,1.1,6,0.000119710065,0.000119710065,0
39.91562818,0.1809052137,1.1,6,0.000103699455,0.000103699455,0
37.29948995,0.2317904521,1.1,6,8.818846106e-05,8.818846106e-05,0
34.79707078,0.291609005,1.1,6,7.398300312e-05,7.398300312e-05,0
32.49418534,0.3584294419,1.1,6,6.159460209e-05,6.159460209e-05,0
30.43483008,0.429708006,1.1,6,5.119667525e-05,5.119667525e-05,0
28.62733089,0.5028934654,1.1,6,4.269664929e-05,4.269664929e-05,0
27.05691405,0.5758543136,1.1,6,3.585390604e-05,3.585390604e-05,0
25.69764117,0.647038234,1.1,6,3.038089553e-05,3.038089553e-05,0
45,0.1080333682,1.1,6,0.0001352887165,0.0001352887165,0
42.5459154,0.1394934693,1.1,6,0.0001198349873,0.0001198349873,0
39.95163624,0.1802756051,1.1,6,0.000103917212,0.000103917212,0
37.34620333,0.2307827687,1.1,6,8.846025118e-05,8.846025118e-05,0
34.84921319,0.2902330979,1.1,6,7.4271961e-05,7.4271961e-05,0
32.54743339,0.3567369047,1.1,6,6.187282328e-05,6.187282328e-05,0
30.48623999,0.4277765875,1.1,6,5.144773202e-05,5.144773202e-05,0
28.67525541,0.5008071089,1.1,6,4.29139861e-05,4.29139861e-05,0
27.10066149,0.5736884232,1.1,6,3.603743911e-05,3.603743911e-05,0
25.73710718,0.6448532058,1.1,6,3.053383397e-05,3.053383397e-05,0
45,0.1080327553,1.1,6,0.0001352888616,0.0001352888616,0
42.56579546,0.1392117685,1.1,6,0.0001199589259,0.0001199589259,0
39.98742818,0.1796515835,1.1,6,0.0001041337621,0.0001041337621,0
37.39273251,0.2297828289,1.1,6,8.873118203e-05,8.873118203e-05,0
34.90124833,0.2888657948,1.1,6,7.45606588e-05,7.45606588e-05,0
32.60065698,0.3550524383,1.1,6,6.215134587e-05,6.215134587e-05,0
30.53769076,0.4258517161,1.1,6,5.169946326e-05,5.169946326e-05,0
28.72326207,0.4987253612,1.1,6,4.313216723e-05,4.313216723e-05,0
27.14451172,0.5715252414,1.1,6,3.622183805e-05,3.622183805e-05,0
25.77668261,0.6426692528,1.1,6,3.068757675e-05,3.068757675e-05,0
45,0.1080321384,1.1,6,0.0001352890077,0.0001352890077,0
42.58551477,0.1389327863,1.1,6,0.0001200818883,0.0001200818883,0
40.02300472,0.1790330983,1.1,6,0.0001043491076,0.0001043491076,0
37.43907698,0.2287905847,1.1,6,8.90012472e-05,8.90012472e-05,0
34.95317484,0.2875070718,1.1,6,7.484908514e-05,7.484908514e-05,0
32.65385453,0.3533760501,1.1,6,6.243015906e-05,6.243015906e-05,0
30.58918111,0.4239334227,1.1,6,5.195186202e-05,5.195186202e-05,0
28.77135009,0.4966482642,1.1,6,4.335119005e-05,4.335119005e-05,0
27.18846443,0.5693648101,1.1,6,3.640710342e-05,3.640710342e-05,0
25.81636742,0.6404864116,1.1,6,3.084212618e-05,3.084212618e-05,0
45,0.1080315173,1.1,6,0.0001352891547,0.0001352891547,0
42.60507464,0.1386564928,1.1,6,0.0001202038819,0.0001202038819,0
40.05836658,0.1784200996,1.1,6,0.0001045632509,0.0001045632509,0
37.48523624,0.2278059885,1.1,6,8.927044039e-05,8.927044039e-05,0
35.00499131,0.2861569045,1.1,6,7.513722869e-05,7.513722869e-05,0
32.70702445,0.3517077468,1.1,6,6.2709252e-05,6.2709252e-05,0
30.64070979,0.4220217383,1.1,6,5.220492126e-05,5.220492126e-05,0
28.8195187,0.4945758597,1.1,6,4.357105183e-05,4.357105183e-05,0
27.23251925,0.5672071714,1.1,6,3.659323569e-05,3.659323569e-05,0
25.85616158,0.638304719,1.1,6,3.099748453e-05,3.099748453e-05,0
45,0.1080308921,1.1,6,0.0001352893027,0.0001352893027,0
42.62447635,0.1383828586,1.1,6,0.0001203249142,0.0001203249142,0
40.09351449,0.1778125379,1.1,6,0.0001047761942,0.0001047761942,0
37.53120979,0.2268289923,1.1,6,8.953875546e-05,8.953875546e-05,0
35.05669638,0.2848152682,1.1,6,7.542507819e-05,7.542507819e-05,0
32.76016518,0.3500475345,1.1,6,6.298861378e-05,6.298861378e-05,0
30.69227552,0.4201166931,1.1,6,5.245863384e-05,5.245863384e-05,0
28.8677671,0.4925081894,1.1,6,4.379174974e-05,4.379174974e-05,0
27.27667583,0.5650523676,1.1,6,3.678023526e-05,3.678023526e-05,0
25.89606503,0.636124212,1.1,6,3.115365404e-05,3.115365404e-05,0
45,0.1080302628,1.1,6,0.0001352894517,0.0001352894517,0
42.64372117,0.1381118545,1.1,6,0.0001204449925,0.0001204449925,0
40.1284492,0.1772103639,1.1,6,0.0001049879401,0.0001049879401,0
37.57699719,0.2258595483,1.1,6,8.980618636e-05,8.980618636e-05,0
35.1082887,0.2834821379,1.1,6,7.571262244e-05,7.571262244e-05,0
32.81327514,0.3483954189,1.1,6,6.326823345e-05,6.326823345e-05,0
30.74387701,0.418218317,1.1,6,5.271299252e-05,5.271299252e-05,0
28.91609447,0.4904452948,1.1,6,4.401328084e-05,4.401328084e-05,0
27.32093381,0.562900441,1.1,6,3.696810246e-05,3.696810246e-05,0
25.93607772,0.6339449278,1.1,6,3.131063691e-05,3.131063691e-05,0
45,0.1080294289,1.1,6,0.0001352896491,0.0001352896491,0
42.66280945,0.1378432384,1.1,6,0.0001205641661,0.0001205641661,0
40.16316956,0.1766133035,1.1,6,0.0001051985272,0.0001051985272,0
37.62259513,0.2248973738,1.1,6,9.007275704e-05,9.007275704e-05,0
35.15976315,0.2821572469,1.1,6,7.599987421e-05,7.599987421e-05,0
32.86634817,0.346751163,1.1,6,6.354811855e-05,6.354811855e-05,0
30.79550771,0.4163264011,1.1,6,5.296800392e-05,5.296800392e-05,0
28.96449421,0.4883869857,1.1,6,4.423565242e-05,4.423565242e-05,0
27.36528657,0.5607512116,1.1,6,3.715684508e-05,3.715684508e-05,0
25.97619301,0.6317666921,1.1,6,3.14684407e-05,3.14684407e-05,0
45,0.1080285907,1.1,6,0.0001352898475,0.0001352898475,0
42.68174338,0.1375771953,1.1,6,0.0001206824004,0.0001206824004,0
40.19767825,0.1760215339,1.1,6,0.0001054079222,0.0001054079222,0
37.66800607,0.2239426561,1.1,6,9.033843218e-05,9.033843218e-05,0
35.21112221,0.28084081,1.1,6,7.628679885e-05,7.628679885e-05,0
32.91938732,0.3451150127,1.1,6,6.382823986e-05,6.382823986e-05,0
30.8471716,0.4144412121,1.1,6,5.322364693e-05,5.322364693e-05,0
29.0129713,0.4863335341,1.1,6,4.445885127e-05,4.445885127e-05,0
27.40973998,0.558604943,1.1,6,3.734645597e-05,3.734645597e-05,0
26.01641743,0.6295897531,1.1,6,3.162706229e-05,3.162706229e-05,0
45,0.1080277484,1.1,6,0.0001352900469,0.0001352900469,0
42.70052421,0.1373136972,1.1,6,0.0001207997026,0.0001207997026,0
40.23197601,0.1754350071,1.1,6,0.000105616128,0.000105616128,0
37.71322959,0.2229953478,1.1,6,9.06032061e-05,9.06032061e-05,0
35.26236456,0.2795328009,1.1,6,7.657338537e-05,7.657338537e-05,0
32.972391,0.3434869719,1.1,6,6.410858632e-05,6.410858632e-05,0
30.89886737,0.4125627788,1.1,6,5.347991399e-05,5.347991399e-05,0
29.06152491,0.484284981,1.1,6,4.468287414e-05,4.468287414e-05,0
27.45429365,0.5564616781,1.1,6,3.753693525e-05,3.753693525e-05,0
26.05675089,0.6274141487,1.1,6,3.178650376e-05,3.178650376e-05,0
45,0.1080269019,1.1,6,0.0001352902473,0.0001352902473,0
42.71915317,0.1370527164,1.1,6,0.0001209160798,0.0001209160798,0
40.26606361,0.1748536758,1.1,6,0.0001058231472,0.0001058231472,0
37.75826531,0.2220554012,1.1,6,9.086707327e-05,9.086707327e-05,0
35.31348889,0.278233193,1.1,6,7.68596228e-05,7.68596228e-05,0
33.02535763,0.341867044,1.1,6,6.438914684e-05,6.438914684e-05,0
30.95059369,0.4106911295,1.1,6,5.373679747e-05,5.373679747e-05,0
29.11015417,0.4822413678,1.1,6,4.490771768e-05,4.490771768e-05,0
27.49894715,0.5543214596,1.1,6,3.772828295e-05,3.772828295e-05,0
26.09719331,0.6252399171,1.1,6,3.194676715e-05,3.194676715e-05,0
45,0.1080260512,1.1,6,0.0001352904487,0.0001352904487,0
42.73763148,0.1367942256,1.1,6,0.0001210315392,0.0001210315392,0
40.29994181,0.1742774928,1.1,6,0.0001060289825,0.0001060289825,0
37.80311282,0.2211227691,1.1,6,9.113002826e-05,9.113002826e-05,0
35.36449389,0.2769419593,1.1,6,7.714550027e-05,7.714550027e-05,0
33.07828564,0.3402552318,1.1,6,6.466991026e-05,6.466991026e-05,0
31.00234922,0.4088262922,1.1,6,5.39942896e-05,5.39942896e-05,0
29.15885821,0.4802027353,1.1,6,4.513337843e-05,4.513337843e-05,0
27.54370008,0.5521843305,1.1,6,3.792049903e-05,3.792049903e-05,0
26.13774459,0.6230670967,1.1,6,3.210785445e-05,3.210785445e-05,0
45,0.1080251963,1.1,6,0.0001352906511,0.0001352906511,0
42.75596035,0.1365381978,1.1,6,0.0001211460877,0.0001211460877,0
40.33361139,0.1737064116,1.1,6,0.000106233637,0.000106233637,0
37.84777178,0.2201974042,1.1,6,9.139206578e-05,9.139206578e-05,0
35.41537828,0.2756590724,1.1,6,7.743100698e-05,7.743100698e-05,0
33.13117343,0.3386515378,1.1,6,6.495086543e-05,6.495086543e-05,0
31.05413261,0.4069682942,1.1,6,5.425238255e-05,5.425238255e-05,0
29.20763614,0.4781691243,1.1,6,4.535985283e-05,4.535985283e-05,0
27.58855198,0.5500503336,1.1,6,3.811358335e-05,3.811358335e-05,0
26.17840463,0.6208957261,1.1,6,3.226976761e-05,3.226976761e-05,0
45,0.1080243371,1.1,6,0.0001352908545,0.0001352908545,0
42.774141,0.1362846064,1.1,6,0.0001212597324,0.0001212597324,0
40.36707312,0.1731403858,1.1,6,0.0001064371134,0.0001064371134,0
37.89224182,0.2192792592,1.1,6,9.165318066e-05,9.165318066e-05,0
35.46614079,0.2743845046,1.1,6,7.771613219e-05,7.771613219e-05,0
33.18401944,0.3370559634,1.1,6,6.523200115e-05,6.523200115e-05,0
31.10594251,0.4051171627,1.1,6,5.451106838e-05,5.451106838e-05,0
29.25648707,0.4761405756,1.1,6,4.55871372e-05,4.55871372e-05,0
27.63350241,0.5479195122,1.1,6,3.830753572e-05,3.830753572e-05,0
26.21917332,0.6187258441,1.1,6,3.243250853e-05,3.243250853e-05,0
45,0.1080234738,1.1,6,0.0001352910589,0.0001352910589,0
42.79217461,0.136033425,1.1,6,0.0001213724803,0.0001213724803,0
40.40032778,0.1725793696,1.1,6,0.0001066394148,0.0001066394148,0
37.93652262,0.2183682869,1.1,6,9.191336785e-05,9.191336785e-05,0
35.51678015,0.2731182279,1.1,6,7.800086524e-05,7.800086524e-05,0
33.23682207,0.3354685101,1.1,6,6.55133062e-05,6.55133062e-05,0
31.15777755,0.4032729243,1.1,6,5.477033905e-05,5.477033905e-05,0
29.30541008,0.4741171296,1.1,6,4.581522778e-05,4.581522778e-05,0
27.67855092,0.5457919094,1.1,6,3.850235585e-05,3.850235585e-05,0
26.26005052,0.6165574898,1.1,6,3.259607908e-05,3.259607908e-05,0
45,0.1080226062,1.1,6,0.0001352912643,0.0001352912643,0
42.81006238,0.1357846279,1.1,6,0.0001214843381,0.0001214843381,0
40.43337617,0.1720233176,1.1,6,0.0001068405441,0.0001068405441,0
37.98061384,0.2174644404,1.1,6,9.217262243e-05,9.217262243e-05,0
35.56729511,0.2718602139,1.1,6,7.828519555e-05,7.828519555e-05,0
33.28957976,0.3338891782,1.1,6,6.579476933e-05,6.579476933e-05,0
31.20963635,0.4014356051,1.1,6,5.503018642e-05,5.503018642e-05,0
29.35440424,0.4720988266,1.1,6,4.604412069e-05,4.604412069e-05,0
27.72369702,0.5436675684,1.1,6,3.869804337e-05,3.869804337e-05,0
26.30103613,0.6143907023,1.1,6,3.276048107e-05,3.276048107e-05,0
45,0.1080217345,1.1,6,0.0001352914707,0.0001352914707,0
42.82780547,0.1355381892,1.1,6,0.0001215953129,0.0001215953129,0
40.46621907,0.1714721847,1.1,6,0.0001070405046,0.0001070405046,0
38.02451521,0.2165676726,1.1,6,9.243093958e-05,9.243093958e-05,0
35.61768445,0.2706104338,1.1,6,7.856911261e-05,7.856911261e-05,0
33.34229094,0.332317968,1.1,6,6.607637927e-05,6.607637927e-05,0
31.26151754,0.3996052308,1.1,6,5.529060228e-05,5.529060228e-05,0
29.40346862,0.4700857067,1.1,6,4.627381193e-05,4.627381193e-05,0
27.76894024,0.5415465325,1.1,6,3.889459784e-05,3.889459784e-05,0
26.34212998,0.6122255212,1.1,6,3.292571627e-05,3.292571627e-05,0
45,0.1080208585,1.1,6,0.000135291678,0.000135291678,0
42.84540505,0.1352940838,1.1,6,0.0001217054112,0.0001217054112,0
40.49885727,0.1709259263,1.1,6,0.0001072392993,0.0001072392993,0
38.06822642,0.2156779369,1.1,6,9.268831464e-05,9.268831464e-05,0
35.66794694,0.2693688585,1.1,6,7.885260598e-05,7.885260598e-05,0
33.39495401,0.3307548789,1.1,6,6.635812472e-05,6.635812472e-05,0
31.31341972,0.3977818266,1.1,6,5.55515783e-05,5.55515783e-05,0
29.45260227,0.46807781,1.1,6,4.650429742e-05,4.650429742e-05,0
27.81428009,0.539428845,1.1,6,3.909201872e-05,3.909201872e-05,0
26.38333195,0.6100619859,1.1,6,3.309178638e-05,3.309178638e-05,0
45,0.1080199783,1.1,6,0.0001352918864,0.0001352918864,0
42.86286228,0.1350522865,1.1,6,0.00012181464,0.00012181464,0
40.53129159,0.170384498,1.1,6,0.0001074369314,0.0001074369314,0
38.1117472,0.2147951864,1.1,6,9.294474304e-05,9.294474304e-05,0
35.71808137,0.2681354588,1.1,6,7.913566533e-05,7.913566533e-05,0
33.44756743,0.3291999098,1.1,6,6.663999438e-05,6.663999438e-05,0
31.3653415,0.3959654174,1.1,6,5.581310608e-05,5.581310608e-05,0
29.50180423,0.4660751761,1.1,6,4.673557295e-05,4.673557295e-05,0
27.85971606,0.5373145495,1.1,6,3.929030542e-05,3.929030542e-05,0
26.42464186,0.6079001364,1.1,6,3.325869308e-05,3.325869308e-05,0
45,0.1080190939,1.1,6,0.0001352920958,0.0001352920958,0
42.88017831,0.1348127728,1.1,6,0.000121923006,0.000121923006,0
40.56352282,0.1698478561,1.1,6,0.0001076334042,0.0001076334042,0
38.15507731,0.2139193746,1.1,6,9.320022033e-05,9.320022033e-05,0
35.76808655,0.2669102049,1.1,6,7.941828037e-05,7.941828037e-05,0
33.50012961,0.3276530591,1.1,6,6.692197693e-05,6.692197693e-05,0
31.41728147,0.3941560273,1.1,6,5.607517712e-05,5.607517712e-05,0
29.55107353,0.4640778445,1.1,6,4.696763421e-05,4.696763421e-05,0
27.90524762,0.5352036893,1.1,6,3.948945721e-05,3.948945721e-05,0
26.46605957,0.6057400127,1.1,6,3.342643799e-05,3.342643799e-05,0
45,0.1080182053,1.1,6,0.0001352923062,0.0001352923062,0
42.89735427,0.1345755182,1.1,6,0.0001220305157,0.0001220305157,0
40.59555178,0.1693159569,1.1,6,0.0001078287209,0.0001078287209,0
38.19821651,0.213050455,1.1,6,9.345474219e-05,9.345474219e-05,0
35.81796129,0.2656930668,1.1,6,7.970044093e-05,7.970044093e-05,0
33.55263899,0.3261143248,1.1,6,6.720406101e-05,6.720406101e-05,0
31.46923821,0.3923536802,1.1,6,5.633778284e-05,5.633778284e-05,0
29.60040917,0.4620858547,1.1,6,4.720047679e-05,4.720047679e-05,0
27.95087425,0.533096308,1.1,6,3.968947333e-05,3.968947333e-05,0
26.5075849,0.603581655,1.1,6,3.359502267e-05,3.359502267e-05,0
45,0.1080173125,1.1,6,0.0001352925175,0.0001352925175,0
42.9143913,0.1343404987,1.1,6,0.0001221371757,0.0001221371757,0
40.62737927,0.1687887575,1.1,6,0.000108022885,0.000108022885,0
38.24116456,0.2121883811,1.1,6,9.370830443e-05,9.370830443e-05,0
35.86770444,0.2644840143,1.1,6,7.998213689e-05,7.998213689e-05,0
33.60509401,0.324583704,1.1,6,6.748623529e-05,6.748623529e-05,0
31.52121031,0.3905583995,1.1,6,5.660091456e-05,5.660091456e-05,0
29.64981017,0.4600992455,1.1,6,4.743409618e-05,4.743409618e-05,0
27.99659541,0.530992449,1.1,6,3.989035291e-05,3.989035291e-05,0
26.54921766,0.6014251037,1.1,6,3.376444863e-05,3.376444863e-05,0
45,0.1080164154,1.1,6,0.0001352927299,0.0001352927299,0
42.93129051,0.1341076904,1.1,6,0.0001222429927,0.0001222429927,0
40.65900612,0.1682662151,1.1,6,0.0001082158998,0.0001082158998,0
38.28392127,0.2113331068,1.1,6,9.396090296e-05,9.396090296e-05,0
35.91731483,0.2632830166,1.1,6,8.026335825e-05,8.026335825e-05,0
33.65749311,0.3230611936,1.1,6,6.77684884e-05,6.77684884e-05,0
31.57319633,0.388770208,1.1,6,5.686456352e-05,5.686456352e-05,0
29.69927549,0.458118056,1.1,6,4.766848774e-05,4.766848774e-05,0
28.04241054,0.528892156,1.1,6,4.009209498e-05,4.009209498e-05,0
26.59095766,0.5992703994,1.1,6,3.393471734e-05,3.393471734e-05,0
45,0.1080155142,1.1,6,0.0001352929433,0.0001352929433,0
42.94805302,0.13387707,1.1,6,0.0001223479732,0.0001223479732,0
40.69043314,0.1677482874,1.1,6,0.0001084077687,0.0001084077687,0
38.32648645,0.210484586,1.1,6,9.421253381e-05,9.421253381e-05,0
35.96679134,0.2620900431,1.1,6,8.054409508e-05,8.054409508e-05,0
33.70983473,0.3215467898,1.1,6,6.805080896e-05,6.805080896e-05,0
31.62519484,0.3869891281,1.1,6,5.712872088e-05,5.712872088e-05,0
29.74880414,0.4561423247,1.1,6,4.790364673e-05,4.790364673e-05,0
28.08831909,0.5267954725,1.1,6,4.029469851e-05,4.029469851e-05,0
26.63280471,0.5971175828,1.1,6,3.41058302e-05,3.41058302e-05,0
45,0.1080146087,1.1,6,0.0001352931576,0.0001352931576,0
42.96467993,0.1336486142,1.1,6,0.0001224521235,0.0001224521235,0
40.72166117,0.1672349323,1.1,6,0.0001085984953,0.0001085984953,0
38.36885991,0.2096427726,1.1,6,9.446319313e-05,9.446319313e-05,0
36.01613283,0.2609050625,1.1,6,8.082433753e-05,8.082433753e-05,0
33.76211732,0.3200404881,1.1,6,6.833318561e-05,6.833318561e-05,0
31.67720439,0.3852151815,1.1,6,5.739337771e-05,5.739337771e-05,0
29.79839506,0.45417209,1.1,6,4.813956833e-05,4.813956833e-05,0
28.13432046,0.5247024421,1.1,6,4.049816237e-05,4.049816237e-05,0
26.67475859,0.5949666949,1.1,6,3.427778857e-05,3.427778857e-05,0
45,0.108013699,1.1,6,0.000135293373,0.000135293373,0
42.98117233,0.1334223002,1.1,6,0.0001225554502,0.0001225554502,0
40.75269102,0.1667261083,1.1,6,0.0001087880832,0.0001087880832,0
38.41104149,0.2088076209,1.1,6,9.47128772e-05,9.47128772e-05,0
36.06533819,0.2597280434,1.1,6,8.110407584e-05,8.110407584e-05,0
33.81433934,0.3185422839,1.1,6,6.861560697e-05,6.861560697e-05,0
31.72922354,0.3834483898,1.1,6,5.7658525e-05,5.7658525e-05,0
29.84804721,0.4522073899,1.1,6,4.837624757e-05,4.837624757e-05,0
28.18041407,0.5226131084,1.1,6,4.070248533e-05,4.070248533e-05,0
26.71681909,0.5928177768,1.1,6,3.445059373e-05,3.445059373e-05,0
45,0.1080127851,1.1,6,0.0001352935894,0.0001352935894,0
42.9975313,0.1331981052,1.1,6,0.0001226579596,0.0001226579596,0
40.78352354,0.1662217742,1.1,6,0.0001089765358,0.0001089765358,0
38.45303106,0.2079790851,1.1,6,9.49615824e-05,9.49615824e-05,0
36.11440634,0.2585589542,1.1,6,8.138330036e-05,8.138330036e-05,0
33.86649923,0.3170521716,1.1,6,6.889806166e-05,6.889806166e-05,0
31.78125084,0.3816887736,1.1,6,5.792415367e-05,5.792415367e-05,0
29.89775954,0.4502482624,1.1,6,4.861367941e-05,4.861367941e-05,0
28.22659932,0.5205275149,1.1,6,4.090766608e-05,4.090766608e-05,0
26.75898598,0.5906708697,1.1,6,3.462424693e-05,3.462424693e-05,0
45,0.1080118669,1.1,6,0.0001352938067,0.0001352938067,0
43.01375793,0.132976007,1.1,6,0.0001227596581,0.0001227596581,0
40.81415954,0.1657218891,1.1,6,0.0001091638568,0.0001091638568,0
38.49482847,0.2071571197,1.1,6,9.520930523e-05,9.520930523e-05,0
36.16333619,0.2573977628,1.1,6,8.166200151e-05,8.166200151e-05,0
33.91859546,0.3155701453,1.1,6,6.918053829e-05,6.918053829e-05,0
31.83328481,0.3799363535,1.1,6,5.819025455e-05,5.819025455e-05,0
29.94753097,0.4482947449,1.1,6,4.885185868e-05,4.885185868e-05,0
28.27287559,0.5184457053,1.1,6,4.111370323e-05,4.111370323e-05,0
26.80125901,0.5885260151,1.1,6,3.479874935e-05,3.479874935e-05,0
45,0.1080109445,1.1,6,0.0001352940251,0.0001352940251,0
43.02985328,0.1327559834,1.1,6,0.0001228605518,0.0001228605518,0
40.84459989,0.1652264124,1.1,6,0.0001093500498,0.0001093500498,0
38.53643361,0.2063416792,1.1,6,9.54560423e-05,9.54560423e-05,0
36.21212667,0.2562444371,1.1,6,8.194016982e-05,8.194016982e-05,0
33.9706265,0.3140961986,1.1,6,6.946302549e-05,6.946302549e-05,0
31.885324,0.3781911492,1.1,6,5.845681838e-05,5.845681838e-05,0
29.99736042,0.4463468748,1.1,6,4.909078013e-05,4.909078013e-05,0
28.31924227,0.5163677232,1.1,6,4.132059528e-05,4.132059528e-05,0
26.84363796,0.5863832547,1.1,6,3.497410211e-05,3.497410211e-05,0
45,0.1080100179,1.1,6,0.0001352942445,0.0001352942445,0
43.04581841,0.1325380128,1.1,6,0.0001229606471,0.0001229606471,0
40.8748454,0.1647353042,1.1,6,0.0001095351187,0.0001095351187,0
38.57784638,0.2055327184,1.1,6,9.570179034e-05,9.570179034e-05,0
36.26077673,0.2550989446,1.1,6,8.221779589e-05,8.221779589e-05,0
34.02259081,0.3126303245,1.1,6,6.97455119e-05,6.97455119e-05,0
31.93736692,0.37645318,1.1,6,5.872383586e-05,5.872383586e-05,0
30.04724679,0.4444046891,1.1,6,4.933043837e-05,4.933043837e-05,0
28.3656987,0.514293612,1.1,6,4.152834065e-05,4.152834065e-05,0
26.88612254,0.58424263,1.1,6,3.515030627e-05,3.515030627e-05,0
45,0.1080090871,1.1,6,0.0001352944648,0.0001352944648,0
43.06165437,0.1323220734,1.1,6,0.0001230599501,0.0001230599501,0
40.90489694,0.1642485245,1.1,6,0.000109719067,0.000109719067,0
38.6190667,0.2047301923,1.1,6,9.59465462e-05,9.59465462e-05,0
36.30928534,0.2539612528,1.1,6,8.249487043e-05,8.249487043e-05,0
34.07448687,0.3111725154,1.1,6,7.002798614e-05,7.002798614e-05,0
31.98941211,0.3747224648,1.1,6,5.899129759e-05,5.899129759e-05,0
30.09718898,0.4424682245,1.1,6,4.957082793e-05,4.957082793e-05,0
28.41224424,0.5122234152,1.1,6,4.173693766e-05,4.173693766e-05,0
26.92871251,0.5821041831,1.1,6,3.532736284e-05,3.532736284e-05,0
45,0.108008152,1.1,6,0.0001352946862,0.0001352946862,0
43.0773622,0.1321081441,1.1,6,0.000123158467,0.000123158467,0
40.93475534,0.163766034,1.1,6,0.0001099018987,0.0001099018987,0
38.66009448,0.2039340557,1.1,6,9.619030682e-05,9.619030682e-05,0
36.35765147,0.2528313286,1.1,6,8.277138425e-05,8.277138425e-05,0
34.12631317,0.3097227635,1.1,6,7.031043687e-05,7.031043687e-05,0
32.04145807,0.3729990219,1.1,6,5.925919409e-05,5.925919409e-05,0
30.14718588,0.4405375174,1.1,6,4.981194322e-05,4.981194322e-05,0
28.45887822,0.5101571764,1.1,6,4.194638455e-05,4.194638455e-05,0
26.97140759,0.5799679561,1.1,6,3.550527275e-05,3.550527275e-05,0
45,0.1080072127,1.1,6,0.0001352949086,0.0001352949086,0
43.09294293,0.1318962039,1.1,6,0.0001232562039,0.0001232562039,0
40.96442145,0.1632877936,1.1,6,0.0001100836175,0.0001100836175,0
38.70092967,0.2031442641,1.1,6,9.643306927e-05,9.643306927e-05,0
36.40587413,0.2517091389,1.1,6,8.304732825e-05,8.304732825e-05,0
34.17806819,0.30828106,1.1,6,7.059285273e-05,7.059285273e-05,0
32.09350332,0.3712828689,1.1,6,5.952751583e-05,5.952751583e-05,0
30.19723635,0.4386126038,1.1,6,5.005377857e-05,5.005377857e-05,0
